218,483,1098,576,31,56,1,1,1
218,473,790,560,24,39,1,1,1
219,450,1176,559,49,69,1,1,1
219,483,1098,568,29,56,1,1,1
220,450,1176,559,49,69,1,1,1
220,500,1156,530,50,97,1,1,1
220,483,1098,568,29,56,1,1,1
221,450,1176,559,49,69,1,1,1
221,483,1096,568,30,56,1,1,1
221,453,1113,533,29,77,1,1,1
221,473,785,552,25,39,1,1,1
222,450,1182,540,50,70,1,1,1
222,500,1165,511,51,98,1,1,1
222,483,1098,549,30,57,1,1,1
223,450,1197,512,52,72,1,1,1
223,483,1097,521,31,57,1,1,1
224,450,1197,512,52,72,1,1,1
224,483,1097,521,31,57,1,1,1
224,453,1117,486,29,78,1,1,1
224,473,780,506,26,39,1,1,1
225,450,1197,512,52,72,1,1,1
225,500,1186,482,52,101,1,1,1
225,453,1117,486,29,78,1,1,1
225,473,780,506,26,39,1,1,1
226,450,1198,528,52,72,1,1,1
226,453,1117,501,30,79,1,1,1
227,453,1118,533,31,80,1,1,1
228,450,1220,560,54,74,1,1,1
228,453,1119,532,31,81,1,1,1
229,450,1235,558,55,75,1,1,1
229,453,1120,530,31,82,1,1,1
229,473,764,550,28,41,1,1,1
230,450,1250,562,56,78,1,1,1
230,469,1222,532,50,96,1,1,1
230,453,1122,534,32,84,1,1,1
230,473,759,555,28,41,1,1,1
231,450,1252,568,57,78,1,1,1
231,453,1123,539,32,85,1,1,1
232,450,1271,576,57,80,1,1,1
232,453,1125,546,32,87,1,1,1
232,489,1226,502,26,69,1,1,1
232,473,753,568,28,41,1,1,1
233,450,1300,581,61,83,1,1,1
233,483,1093,588,31,60,1,1,1
233,453,1129,550,34,90,1,1,1
233,473,747,572,28,42,1,1,1
234,483,1096,580,32,62,1,1,1
234,453,1136,540,35,94,1,1,1
234,473,741,563,28,44,1,1,1
235,450,1353,572,65,89,1,1,1
235,516,1331,538,51,110,1,1,1
235,483,1096,580,32,62,1,1,1
235,453,1136,540,35,94,1,1,1
235,473,741,563,28,44,1,1,1
236,450,1370,560,68,91,1,1,1
236,516,1344,524,53,113,1,1,1
236,483,1100,567,32,63,1,1,1
236,453,1140,526,37,97,1,1,1
237,450,1370,560,68,91,1,1,1
237,516,1349,524,56,114,1,1,1
237,469,1328,524,49,112,1,1,1
237,483,1099,567,31,62,1,1,1
237,453,1140,526,37,97,1,1,1
237,473,736,550,30,44,1,1,1
238,450,1390,553,68,94,1,1,1
238,516,1353,516,57,116,1,1,1
238,469,1332,516,49,114,1,1,1
238,483,1100,560,31,63,1,1,1
238,453,1142,519,37,99,1,1,1
238,473,734,543,30,45,1,1,1
239,450,1410,548,59,96,1,1,1
239,516,1370,511,58,118,1,1,1
239,469,1344,511,50,116,1,1,1
239,483,1100,555,33,63,1,1,1
239,453,1146,513,39,101,1,1,1
239,473,735,538,28,45,1,1,1
240,450,1419,546,61,98,1,1,1
240,516,1379,508,59,120,1,1,1
240,469,1351,508,51,119,1,1,1
240,483,1101,553,32,64,1,1,1
240,453,1149,511,39,102,1,1,1
240,473,733,536,29,45,1,1,1
241,450,1427,549,63,99,1,1,1
241,516,1388,510,60,122,1,1,1
241,469,1357,510,53,120,1,1,1
241,483,1101,555,33,64,1,1,1
241,453,1151,512,41,104,1,1,1
241,473,732,537,28,46,1,1,1
242,450,1436,554,63,101,1,1,1
242,516,1396,514,61,124,1,1,1
242,469,1363,514,54,122,1,1,1
242,483,1102,560,32,64,1,1,1
242,453,1153,517,42,105,1,1,1
242,473,730,542,28,46,1,1,1
243,450,1446,559,66,104,1,1,1
243,516,1407,519,61,126,1,1,1
243,469,1372,519,53,124,1,1,1
243,483,1102,565,33,65,1,1,1
243,453,1156,522,43,107,1,1,1
243,473,729,547,27,47,1,1,1
244,450,1456,563,67,106,1,1,1
244,516,1416,522,61,128,1,1,1
244,469,1379,522,54,127,1,1,1
244,483,1102,569,33,65,1,1,1
244,453,1159,525,44,109,1,1,1
244,473,727,551,27,47,1,1,1
245,450,1465,564,68,108,1,1,1
245,469,1385,523,56,128,1,1,1
245,483,1103,569,33,66,1,1,1
245,453,1162,525,44,111,1,1,1
245,473,725,552,27,47,1,1,1
246,450,1474,564,69,110,1,1,1
246,516,1436,522,63,132,1,1,1
246,469,1393,522,56,131,1,1,1
246,453,1165,525,44,112,1,1,1
246,483,1102,569,34,67,1,1,1
246,473,723,551,28,48,1,1,1
247,450,1483,564,70,112,1,1,1
247,516,1439,521,63,134,1,1,1
247,469,1398,522,57,132,1,1,1
247,453,1168,524,45,113,1,1,1
247,483,1104,569,34,67,1,1,1
247,473,722,551,28,48,1,1,1
248,450,1496,564,72,114,1,1,1
248,516,1451,521,65,136,1,1,1
248,469,1407,521,58,135,1,1,1
248,453,1172,523,45,116,1,1,1
248,483,1105,569,33,67,1,1,1
248,473,719,551,28,48,1,1,1
249,450,1505,565,73,116,1,1,1
249,516,1458,520,65,138,1,1,1
249,469,1413,520,59,137,1,1,1
249,453,1174,523,47,117,1,1,1
249,483,1106,569,34,68,1,1,1
249,473,718,551,28,49,1,1,1
250,450,1515,567,74,118,1,1,1
250,516,1466,522,67,140,1,1,1
250,469,1420,522,61,139,1,1,1
250,453,1177,525,47,118,1,1,1
250,483,1108,571,34,69,1,1,1
250,473,716,553,28,49,1,1,1
251,450,1525,569,76,121,1,1,1
251,516,1474,523,68,142,1,1,1
251,469,1427,523,62,141,1,1,1
251,453,1180,526,47,121,1,1,1
251,483,1109,573,34,69,1,1,1
251,473,714,555,29,49,1,1,1
252,450,1540,571,78,124,1,1,1
252,516,1488,524,70,145,1,1,1
252,469,1439,524,64,144,1,1,1
252,453,1184,527,48,123,1,1,1
252,483,1111,575,33,69,1,1,1
252,473,712,556,28,50,1,1,1
253,450,1556,572,80,127,1,1,1
253,469,1450,524,66,147,1,1,1
253,516,1502,523,71,149,1,1,1
253,453,1188,527,49,125,1,1,1
253,483,1114,575,32,70,1,1,1
253,473,709,556,29,51,1,1,1
254,469,1484,519,70,157,1,1,1
254,516,1540,519,77,157,1,1,1
254,453,1200,522,51,133,1,1,1
254,483,1120,573,33,71,1,1,1
254,473,702,553,30,53,1,1,1
255,500,1579,514,84,190,1,1,1
255,469,1484,519,70,157,1,1,1
255,453,1200,522,51,133,1,1,1
255,483,1120,573,33,71,1,1,1
256,469,1496,518,70,161,1,1,1
256,453,1204,521,51,136,1,1,1
256,483,1123,572,33,73,1,1,1
257,450,1620,571,91,141,1,1,1
257,469,1496,518,70,161,1,1,1
257,516,1554,518,79,160,1,1,1
257,453,1204,521,51,136,1,1,1
257,483,1123,572,33,73,1,1,1
258,469,1532,515,76,172,1,1,1
258,516,1598,515,85,171,1,1,1
258,453,1216,519,55,144,1,1,1
258,483,1129,572,35,75,1,1,1
259,469,1559,513,81,182,1,1,1
259,516,1630,514,91,179,1,1,1
259,453,1225,518,57,150,1,1,1
259,483,1135,573,35,76,1,1,1
260,469,1584,513,85,189,1,1,1
260,516,1659,513,94,187,1,1,1
260,453,1233,518,59,155,1,1,1
260,483,1140,574,36,79,1,1,1
261,469,1610,511,91,198,1,1,1
261,516,1692,512,99,194,1,1,1
261,453,1229,517,64,161,1,1,1
261,483,1143,574,40,78,1,1,1
262,469,1624,510,93,202,1,1,1
262,516,1708,511,101,198,1,1,1
262,453,1234,516,64,165,1,1,1
262,483,1146,574,40,80,1,1,1
263,450,1844,579,136,189,1,1,1
263,500,1793,502,125,258,1,1,1
263,469,1624,510,93,202,1,1,1
263,516,1708,511,101,198,1,1,1
263,453,1234,516,64,165,1,1,1
263,483,1146,574,40,80,1,1,1
264,500,1815,501,130,265,1,1,1
264,469,1637,510,96,206,1,1,1
264,516,1723,511,104,202,1,1,1
264,483,1148,575,42,80,1,1,1
265,500,1854,499,136,278,1,1,1
265,469,1661,509,101,213,1,1,1
265,516,1750,510,107,208,1,1,1
265,483,1154,575,44,81,1,1,1
266,469,1683,508,106,220,1,1,1
266,516,1774,509,111,214,1,1,1
266,483,1159,575,44,82,1,1,1
267,469,1707,506,110,227,1,1,1
267,516,1800,507,115,221,1,1,1
267,483,1165,575,44,83,1,1,1
268,469,1733,504,115,236,1,1,1
268,516,1828,506,119,227,1,1,1
268,453,1264,512,85,186,1,1,1
268,483,1171,575,44,84,1,1,1
269,469,1760,503,120,243,1,1,1
269,516,1856,505,124,233,1,1,1
269,453,1275,511,92,191,1,1,1
269,483,1176,575,45,85,1,1,1
270,469,1798,501,128,255,1,1,1
270,453,1299,510,99,198,1,1,1
270,483,1184,575,45,86,1,1,1
271,453,1339,508,107,211,1,1,1
271,483,1197,576,47,87,1,1,1
272,469,1870,498,141,276,1,1,1
272,453,1339,508,107,211,1,1,1
272,483,1197,576,47,87,1,1,1
273,483,1211,578,50,89,1,1,1
274,453,1382,506,115,226,1,1,1
274,483,1211,578,50,89,1,1,1
275,453,1399,506,118,231,1,1,1
275,483,1217,578,50,90,1,1,1
276,453,1434,504,124,243,1,1,1
276,483,1229,580,50,91,1,1,1
277,453,1450,504,128,249,1,1,1
277,483,1231,580,51,93,1,1,1
279,453,1617,496,155,298,1,1,1
279,483,1265,583,45,99,1,1,1
280,483,1272,583,48,100,1,1,1
281,453,1718,491,170,325,1,1,1
281,483,1272,583,48,100,1,1,1
281,473,572,557,49,79,1,1,1
282,483,1287,584,50,104,1,1,1
282,473,554,557,52,82,1,1,1
283,483,1298,585,52,107,1,1,1
283,473,536,557,56,85,1,1,1
284,483,1303,585,52,109,1,1,1
285,483,1319,587,51,112,1,1,1
286,483,1333,589,54,116,1,1,1
286,473,487,559,65,93,1,1,1
287,483,1333,589,54,116,1,1,1
287,473,487,559,65,93,1,1,1
288,483,1350,591,56,120,1,1,1
288,473,461,560,70,96,1,1,1
291,483,1390,594,64,130,1,1,1
292,483,1400,596,66,131,1,1,1
292,473,381,562,77,105,1,1,1
294,483,1461,600,76,146,1,1,1
294,473,327,562,80,115,1,1,1
296,483,1581,609,89,167,1,1,1
296,473,248,567,83,130,1,1,1
297,483,1600,610,89,171,1,1,1
297,473,231,567,87,133,1,1,1
